24664962,114.849,0.00807571
24665692,114.849,0.0995391
24666421,114.849,0.0690513
24667151,114.849,0.0385635
24667880,114.849,0.00807571
24668610,114.849,-0.0224122
24669340,114.849,0.0385635
24670070,114.849,0.0690513
24670800,114.849,0.0690513
24671530,114.849,0.00807571
24672260,114.849,-0.0224122
24672991,114.849,-0.0833877
24673722,114.849,-0.113876
24674451,114.849,-0.0529
24675181,114.849,-0.0529
24675911,114.849,-0.0224122
24676641,114.849,0.00807571
24677371,114.849,-0.0224122
24678100,114.849,0.0385635
24678830,114.849,0.0385635
24679561,114.849,-0.0224122
24680290,114.849,0.00807571
24681020,114.849,-0.0224122
24681750,114.849,-0.113876
24682480,114.849,-0.0833877
24683210,114.849,-0.0529
24683940,114.849,-0.0833877
24684669,114.849,-0.0833877
24685399,114.849,-0.0833877
24686129,114.849,0.00807571
24686858,114.849,-0.0224122
24687588,114.849,-0.0224122
24688318,114.849,0.0385635
24689048,114.849,-0.0529
24689778,114.848,-0.144363
24690507,114.848,-0.205339
24691237,114.848,-0.205339
24691967,114.848,-0.0529
24692697,114.848,0.00807571
24693427,114.848,0.0995391
24694157,114.848,-0.0224122
24694887,114.848,-0.113876
24695616,114.848,-0.174851
24696346,114.848,-0.144363
24697076,114.847,-0.0833877
24697806,114.847,-0.205339
24698535,114.847,-0.0833877
24699265,114.847,0.0385635
24699995,114.847,0.160515
24700724,114.848,0.191002
24701453,114.848,-0.0529
24702183,114.847,-0.0833877
24702913,114.847,0.00807571
24703642,114.847,0.0385635
24704372,114.847,0.00807571
24705101,114.847,-0.0224122
24705831,114.847,0.0385635
24706560,114.847,0.00807571
24707290,114.848,0.130027
24708019,114.848,0.0385635
24708749,114.848,-0.144363
24709478,114.847,-0.0833877
24710208,114.847,-0.0529
24710938,114.847,-0.0833877
24711667,114.847,-0.113876
24712397,114.847,0.00807571
24713127,114.847,0.130027
24713856,114.847,0.0690513
24714586,114.847,0.0995391
24715315,114.847,0.00807571
24716045,114.847,-0.0833877
24716775,114.847,0.0385635
24717505,114.848,0.0995391
24718234,114.847,-0.0833877
24718964,114.847,-0.0833877
24719694,114.847,0.0385635
24720424,114.847,-0.0224122
24721154,114.847,-0.113876
24721883,114.847,-0.0529
24722613,114.847,-0.0529
24723343,114.847,0.00807571
24724073,114.847,0.130027
24724803,114.847,0.0995391
24725532,114.847,0.00807571
24726262,114.847,0.0385635
24726991,114.847,-0.0224122
24727721,114.847,-0.144363
24728452,114.847,-0.144363
24729182,114.847,-0.0833877
24729911,114.847,0.00807571
24730641,114.847,0.0995391
24731370,114.847,0.0385635
24732100,114.847,-0.113876
24732829,114.847,0.00807571
24733559,114.847,-0.113876
24734288,114.847,0.0385635
24735018,114.847,0.0385635
24735748,114.847,0.00807571
24736477,114.847,-0.113876
24737207,114.847,-0.113876
24737937,114.847,-0.0529
